epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,715.071,1.50574,1.17691,0.00398,0.70148,0.70927,0.77006,0.45738,1.53787,1.13223,0.00634,0.00101787,0.00101787,0.00101787
120,720.757,1.42476,1.20721,0.00407,0.70148,0.70927,0.77006,0.45738,1.53787,1.13223,0.00634,0.00101237,0.00101237,0.00101237
121,726.499,1.52307,1.23013,0.00427,0.76546,0.66065,0.76629,0.45573,1.52221,1.1217,0.00623,0.00100687,0.00100687,0.00100687
122,732.156,1.43369,1.18782,0.00417,0.76546,0.66065,0.76629,0.45573,1.52221,1.1217,0.00623,0.00100137,0.00100137,0.00100137
123,737.864,1.50697,1.23617,0.00408,0.76546,0.66065,0.76629,0.45573,1.52221,1.1217,0.00623,0.000995866,0.000995866,0.000995866
124,743.67,1.46786,1.29724,0.00466,0.73508,0.70387,0.76077,0.44778,1.5541,1.15414,0.00655,0.000990365,0.000990365,0.000990365
125,749.617,1.55238,1.26685,0.00442,0.73508,0.70387,0.76077,0.44778,1.5541,1.15414,0.00655,0.000984864,0.000984864,0.000984864
126,755.757,1.64277,1.32136,0.00492,0.73508,0.70387,0.76077,0.44778,1.5541,1.15414,0.00655,0.000979362,0.000979362,0.000979362
127,761.743,1.55969,1.26557,0.00454,0.73893,0.70045,0.7536,0.44307,1.54471,1.19616,0.00656,0.000973861,0.000973861,0.000973861
128,767.978,1.60534,1.26057,0.00436,0.73893,0.70045,0.7536,0.44307,1.54471,1.19616,0.00656,0.00096836,0.00096836,0.00096836
129,774.06,1.50911,1.27946,0.00477,0.71883,0.73393,0.76709,0.45472,1.5342,1.15705,0.00617,0.000962859,0.000962859,0.000962859
130,779.468,1.3428,1.13776,0.0039,0.71883,0.73393,0.76709,0.45472,1.5342,1.15705,0.00617,0.000957358,0.000957358,0.000957358
131,785.062,1.41149,1.17076,0.00486,0.71883,0.73393,0.76709,0.45472,1.5342,1.15705,0.00617,0.000951857,0.000951857,0.000951857
132,790.722,1.4204,1.10757,0.00363,0.73176,0.74443,0.77471,0.45063,1.53088,1.14444,0.00622,0.000946356,0.000946356,0.000946356
133,796.42,1.41559,1.15325,0.00417,0.73176,0.74443,0.77471,0.45063,1.53088,1.14444,0.00622,0.000940855,0.000940855,0.000940855
134,802.337,1.50929,1.15381,0.00396,0.73176,0.74443,0.77471,0.45063,1.53088,1.14444,0.00622,0.000935354,0.000935354,0.000935354
135,807.948,1.38951,1.08273,0.00419,0.75221,0.72272,0.77511,0.45818,1.51343,1.10728,0.00616,0.000929853,0.000929853,0.000929853
136,813.709,1.47425,1.17871,0.00414,0.75221,0.72272,0.77511,0.45818,1.51343,1.10728,0.00616,0.000924352,0.000924352,0.000924352
137,819.537,1.55983,1.20595,0.00429,0.74574,0.71725,0.7741,0.45384,1.52065,1.08704,0.00626,0.00091885,0.00091885,0.00091885
138,825.468,1.44475,1.11005,0.00391,0.74574,0.71725,0.7741,0.45384,1.52065,1.08704,0.00626,0.000913349,0.000913349,0.000913349
139,831.797,1.45287,1.12425,0.00387,0.74574,0.71725,0.7741,0.45384,1.52065,1.08704,0.00626,0.000907848,0.000907848,0.000907848
140,837.778,1.45715,1.25537,0.00459,0.71502,0.74382,0.77581,0.45026,1.54637,1.0949,0.0063,0.000902347,0.000902347,0.000902347
141,843.882,1.55792,1.23178,0.00384,0.71502,0.74382,0.77581,0.45026,1.54637,1.0949,0.0063,0.000896846,0.000896846,0.000896846
142,849.749,1.49092,1.12509,0.00416,0.71502,0.74382,0.77581,0.45026,1.54637,1.0949,0.0063,0.000891345,0.000891345,0.000891345
143,855.684,1.44272,1.14741,0.00379,0.73746,0.72006,0.77837,0.44825,1.56353,1.12393,0.00633,0.000885844,0.000885844,0.000885844
144,861.485,1.53439,1.17563,0.00464,0.73746,0.72006,0.77837,0.44825,1.56353,1.12393,0.00633,0.000880343,0.000880343,0.000880343
145,867.244,1.35046,1.11686,0.00407,0.73906,0.70692,0.78833,0.46333,1.5342,1.12144,0.0063,0.000874842,0.000874842,0.000874842
146,872.773,1.26876,1.08847,0.00368,0.73906,0.70692,0.78833,0.46333,1.5342,1.12144,0.0063,0.00086934,0.00086934,0.00086934
147,878.658,1.37287,1.11803,0.00389,0.73906,0.70692,0.78833,0.46333,1.5342,1.12144,0.0063,0.000863839,0.000863839,0.000863839
148,884.641,1.41727,1.21788,0.00419,0.73901,0.70188,0.7899,0.46729,1.51889,1.10573,0.00625,0.000858338,0.000858338,0.000858338
149,890.741,1.55811,1.09797,0.00376,0.73901,0.70188,0.7899,0.46729,1.51889,1.10573,0.00625,0.000852837,0.000852837,0.000852837
150,896.981,1.53337,1.09071,0.00361,0.73901,0.70188,0.7899,0.46729,1.51889,1.10573,0.00625,0.000847336,0.000847336,0.000847336
151,902.849,1.39554,1.16172,0.0043,0.78032,0.68036,0.79006,0.47323,1.51147,1.09738,0.00622,0.000841835,0.000841835,0.000841835
152,908.512,1.35241,1.08331,0.00397,0.78032,0.68036,0.79006,0.47323,1.51147,1.09738,0.00622,0.000836334,0.000836334,0.000836334
153,914.322,1.46417,1.12544,0.00393,0.78656,0.69803,0.78705,0.47535,1.51655,1.07637,0.00625,0.000830833,0.000830833,0.000830833
154,920.129,1.45854,1.11269,0.00357,0.78656,0.69803,0.78705,0.47535,1.51655,1.07637,0.00625,0.000825332,0.000825332,0.000825332
155,925.932,1.41855,1.13559,0.00402,0.78656,0.69803,0.78705,0.47535,1.51655,1.07637,0.00625,0.000819831,0.000819831,0.000819831
156,931.638,1.40315,1.07308,0.00374,0.80194,0.68379,0.78855,0.47504,1.51296,1.07898,0.00625,0.000814329,0.000814329,0.000814329
157,937.266,1.36269,0.99613,0.00341,0.80194,0.68379,0.78855,0.47504,1.51296,1.07898,0.00625,0.000808828,0.000808828,0.000808828
158,943.198,1.45503,1.10749,0.00387,0.80194,0.68379,0.78855,0.47504,1.51296,1.07898,0.00625,0.000803327,0.000803327,0.000803327
159,949.351,1.50388,1.08409,0.00394,0.79057,0.69133,0.79352,0.47715,1.51828,1.05722,0.00626,0.000797826,0.000797826,0.000797826
160,955.523,1.52819,1.16166,0.00425,0.79057,0.69133,0.79352,0.47715,1.51828,1.05722,0.00626,0.000792325,0.000792325,0.000792325
161,961.42,1.38167,1.12688,0.00432,0.77154,0.71791,0.79501,0.47861,1.50971,1.05109,0.00623,0.000786824,0.000786824,0.000786824
162,967.789,1.50636,1.13975,0.00429,0.77154,0.71791,0.79501,0.47861,1.50971,1.05109,0.00623,0.000781323,0.000781323,0.000781323
163,973.568,1.36923,1.0622,0.00337,0.77154,0.71791,0.79501,0.47861,1.50971,1.05109,0.00623,0.000775822,0.000775822,0.000775822
164,979.635,1.45794,1.12643,0.00411,0.73804,0.74256,0.79065,0.47218,1.52661,1.0539,0.00637,0.000770321,0.000770321,0.000770321
165,985.612,1.33485,1.04253,0.00376,0.73804,0.74256,0.79065,0.47218,1.52661,1.0539,0.00637,0.00076482,0.00076482,0.00076482
166,991.749,1.55363,1.09205,0.00391,0.73804,0.74256,0.79065,0.47218,1.52661,1.0539,0.00637,0.000759318,0.000759318,0.000759318
167,997.71,1.39983,1.05809,0.00358,0.74652,0.7255,0.78839,0.46729,1.52296,1.04857,0.00638,0.000753817,0.000753817,0.000753817
168,1003.64,1.4121,1.03928,0.00399,0.74652,0.7255,0.78839,0.46729,1.52296,1.04857,0.00638,0.000748316,0.000748316,0.000748316
169,1009.88,1.41876,1.08626,0.00376,0.77327,0.72064,0.79185,0.46961,1.50883,1.07077,0.00629,0.000742815,0.000742815,0.000742815
170,1015.54,1.23698,1.03734,0.00347,0.77327,0.72064,0.79185,0.46961,1.50883,1.07077,0.00629,0.000737314,0.000737314,0.000737314
171,1021.38,1.46999,1.13301,0.00398,0.77327,0.72064,0.79185,0.46961,1.50883,1.07077,0.00629,0.000731813,0.000731813,0.000731813
172,1027.4,1.42288,1.07906,0.00373,0.77367,0.72494,0.79949,0.47085,1.52611,1.07185,0.00636,0.000726312,0.000726312,0.000726312
173,1033.15,1.41696,1.15856,0.00381,0.77367,0.72494,0.79949,0.47085,1.52611,1.07185,0.00636,0.000720811,0.000720811,0.000720811
174,1039.05,1.47287,1.07404,0.00419,0.77367,0.72494,0.79949,0.47085,1.52611,1.07185,0.00636,0.00071531,0.00071531,0.00071531
175,1045,1.49806,1.08622,0.00392,0.81962,0.68976,0.80849,0.47749,1.51417,1.05,0.00626,0.000709809,0.000709809,0.000709809
176,1050.73,1.38689,1.0668,0.00381,0.81962,0.68976,0.80849,0.47749,1.51417,1.05,0.00626,0.000704307,0.000704307,0.000704307
177,1056.55,1.3311,1.02491,0.00365,0.74437,0.74948,0.80872,0.4777,1.51941,1.04411,0.00623,0.000698806,0.000698806,0.000698806
178,1062.56,1.5424,1.10624,0.00368,0.74437,0.74948,0.80872,0.4777,1.51941,1.04411,0.00623,0.000693305,0.000693305,0.000693305
179,1068.8,1.36225,1.01767,0.00392,0.74437,0.74948,0.80872,0.4777,1.51941,1.04411,0.00623,0.000687804,0.000687804,0.000687804
180,1074.63,1.40546,1.03005,0.00358,0.79645,0.69233,0.80971,0.4807,1.51941,1.04139,0.00622,0.000682303,0.000682303,0.000682303
